post_id,post_date,platform,content_type,campaign,category,posting_hour,followers,impressions,reach,likes,comments,shares,saves,total_engagement,engagement_rate,reach_rate
POST00168,2025-01-21 21:00:00,Instagram,Reel,Seasonal Campaign,Event,21,324567,335129,292816,28903.0,918,4405,4854,39080.0,13.34626523140812,90.21742814272554
POST00169,2025-01-22 00:00:00,Instagram,Reel,Community Campaign,Entertainment,20,358117,463016,345866,22801.0,317,3035,1617,27770.0,8.02912110470529,96.57905098054546
POST00170,2025-01-22 03:00:00,Youtube,Video,Community Campaign,Education,5,461316,803347,481083,40888.0,2152,1380,2714,47134.0,9.797477774105507,104.28491532918866
POST00171,2025-01-22 06:00:00,Facebook,Image,Community Campaign,Brand,13,488254,261297,194759,9982.0,595,523,934,12034.0,6.178918560888072,39.8888693180189
POST00172,2025-01-22 09:00:00,Instagram,Image,Community Campaign,Community,15,311380,327434,268371,12867.0,421,1106,6561,20955.0,7.8082207093911045,86.18761641723938
POST00173,2025-01-22 12:00:00,Youtube,Reel,Community Campaign,Education,2,151440,307856,246729,19542.0,695,3922,953,25112.0,10.177968540382363,162.92194928684626
POST00174,2025-01-22 15:00:00,Instagram,Reel,Brand Awareness,Event,8,307983,720093,582988,52058.0,724,9389,5208,67379.0,11.557527770725983,189.2922661315722
POST00175,2025-01-22 18:00:00,Facebook,Image,Product Launch,Brand,14,137537,83625,54164,2860.0,83,729,939,4611.0,8.51303448785171,39.381402822513216
POST00176,2025-01-22 21:00:00,Instagram,Video,Event Promotion,Education,20,131902,272670,157005,12780.0,365,966,3315,17426.0,11.099009585681985,119.03155372928387
POST00177,2025-01-23 00:00:00,Facebook,Video,Festival Campaign,Event,17,383195,315101,189734,7155.0,417,634,3107,11313.0,5.962558107666522,49.51369407220867
POST00178,2025-01-23 03:00:00,Instagram,Reel,Community Campaign,Event,9,486314,693048,612950,29204.0,1256,4526,15006,49992.0,8.155967044620278,126.03996594792666
POST00179,2025-01-23 06:00:00,Linkedin,Image,Brand Awareness,Community,9,27139,26924,20589,626.0,30,80,214,950.0,4.614114332896206,75.86499134087475
POST00180,2025-01-23 09:00:00,Instagram,Text,Special Campaign,Entertainment,22,178213,206291,166015,8454.0,138,1398,2221,12211.0,7.355359455470892,93.15538148171008
POST00181,2025-01-23 12:00:00,Instagram,Image,Special Campaign,Education,2,390458,572445,494977,11211.0,345,6504,10428,28488.0,5.755418938657756,126.76830798703062
POST00182,2025-01-23 15:00:00,Instagram,Video,Seasonal Campaign,Event,0,346406,648600,550313,44741.0,875,3664,9904,59184.0,10.754606923696151,158.8635878131441
POST00183,2025-01-23 18:00:00,Linkedin,Reel,Event Promotion,Promotional,2,157776,120613,75556,4257.0,225,616,582,5680.0,7.517602837630368,47.88814521853767
POST00184,2025-01-23 21:00:00,Linkedin,Text,Special Campaign,Event,4,152959,97171,55418,1029.0,18,272,774,2093.0,3.7767512360604854,36.23062389267712
POST00185,2025-01-24 00:00:00,Instagram,Video,Event Promotion,Entertainment,6,294119,374931,327612,17874.0,570,5165,8017,31626.0,9.653492546060583,111.38756761718895
POST00186,2025-01-24 03:00:00,Facebook,Text,Event Promotion,Event,2,151616,98217,87765,2503.0,31,626,1929,5089.0,5.798439013274084,57.88637083157451
POST00187,2025-01-24 06:00:00,Facebook,Carousel,Brand Awareness,Community,3,104984,64878,48565,2830.0,118,747,350,4045.0,8.329043549881602,46.25943000838223
POST00188,2025-01-24 09:00:00,Youtube,Image,Festival Campaign,Education,16,108366,87517,75346,3278.0,111,688,524,4601.0,6.106495368035463,69.5291881217356
POST00189,2025-01-24 12:00:00,Youtube,Text,Community Campaign,Community,2,197395,221094,139540,3956.0,138,1169,2961,8224.0,5.893650566145908,70.69074697940677
POST00190,2025-01-24 15:00:00,Instagram,Reel,Event Promotion,Education,22,140491,306297,180367,16820.0,253,740,1330,19143.0,10.613360537127079,128.38331281007325
POST00191,2025-01-24 18:00:00,Instagram,Reel,Brand Awareness,Brand,3,70382,121890,88362,5101.0,182,1650,1145,8078.0,9.141938842488853,125.54630445284305
POST00192,2025-01-24 21:00:00,Linkedin,Carousel,Seasonal Campaign,Education,1,306070,256653,214026,10841.0,414,2284,1493,15032.0,7.0234457495818265,69.92714085013232
POST00193,2025-01-25 00:00:00,Linkedin,Video,Product Launch,Brand,13,116538,135688,105718,8981.0,522,1111,351,10965.0,10.371932878034015,90.71547478075821
POST00194,2025-01-25 03:00:00,Facebook,Text,Seasonal Campaign,Community,4,133117,99634,77023,1464.0,17,406,1714,3601.0,4.675226880282513,57.861129682910516
POST00195,2025-01-25 06:00:00,Instagram,Reel,Brand Awareness,Promotional,20,295477,683891,380319,21454.0,1204,1484,7658,31800.0,8.361401875793742,128.71357161471113
POST00196,2025-01-25 09:00:00,Instagram,Video,Brand Awareness,Entertainment,1,299086,297210,196492,10415.0,353,880,2623,14271.0,7.2628911100706395,65.697491691353
POST00197,2025-01-25 12:00:00,Facebook,Carousel,Brand Awareness,Promotional,14,231292,207433,182297,9522.0,195,411,1186,11314.0,6.206355562625824,78.81682029642184
POST00198,2025-01-25 15:00:00,Linkedin,Reel,Event Promotion,Brand,10,435663,642589,383622,13149.0,569,7472,7956,29146.0,7.5975830374691755,88.0547579206864
POST00199,2025-01-25 18:00:00,Linkedin,Image,Brand Awareness,Event,21,94397,96153,77328,1820.0,65,850,843,3578.0,4.627043244361681,81.9178575590326
POST00200,2025-01-25 21:00:00,Facebook,Reel,Product Launch,Event,9,175905,204851,167109,9772.0,208,2686,2934,15600.0,9.335224314668869,94.99957363349534
POST00201,2025-01-26 00:00:00,Facebook,Reel,Event Promotion,Promotional,19,234062,173844,140203,4006.0,165,2094,1397,7662.0,5.4649329900216115,59.89994104126257
POST00202,2025-01-26 03:00:00,Instagram,Text,Seasonal Campaign,Event,0,479802,567827,508914,13473.0,453,3165,6366,23457.0,4.609226706280432,106.06750284492352
POST00203,2025-01-26 06:00:00,Instagram,Carousel,Product Launch,Brand,18,499174,682524,473141,15932.0,708,1563,6993,25196.0,5.325262448191976,94.78478446393443
POST00204,2025-01-26 09:00:00,Linkedin,Carousel,Special Campaign,Community,13,303674,324767,256165,13277.0,590,790,5062,19719.0,7.697772919797787,84.35526255128856
POST00205,2025-01-26 12:00:00,Facebook,Text,Educational Series,Entertainment,22,67060,43569,26916,417.0,14,280,573,1284.0,4.7703967900133755,40.13719057560394
POST00206,2025-01-26 15:00:00,Instagram,Image,Seasonal Campaign,Education,21,101292,77001,53122,2894.0,85,95,677,3751.0,7.061104627084823,52.44441811791651
POST00207,2025-01-26 18:00:00,Instagram,Video,Brand Awareness,Brand,13,220630,166475,120202,10289.0,135,1599,976,12999.0,10.814295935175787,54.481258215111275
POST00208,2025-01-26 21:00:00,Facebook,Image,Community Campaign,Brand,0,61104,52421,32773,1840.0,63,300,209,2412.0,7.3597168400817745,53.63478659334905
POST00209,2025-01-27 00:00:00,Instagram,Video,Community Campaign,Education,8,22634,21545,18687,1549.0,34,190,196,1969.0,10.536736768876759,82.5616329415923
POST00210,2025-01-27 03:00:00,Instagram,Reel,Event Promotion,Education,16,216282,231840,185627,14140.0,179,3541,3831,21691.0,11.685261303581914,85.82637482545935
POST00211,2025-01-27 06:00:00,Youtube,Text,Community Campaign,Entertainment,13,243753,188287,122257,4625.0,122,419,1103,6269.0,5.127722747981711,50.15610064286389
POST00212,2025-01-27 09:00:00,Facebook,Reel,Seasonal Campaign,Entertainment,12,289432,319020,190529,8208.0,117,3023,770,12118.0,6.360186638254543,65.82858840763978
POST00213,2025-01-27 12:00:00,Facebook,Reel,Event Promotion,Entertainment,12,225600,204401,133014,6359.0,247,1862,2050,10518.0,7.907438314763859,58.96010638297873
POST00214,2025-01-27 15:00:00,Instagram,Video,Seasonal Campaign,Event,5,54253,49368,37916,1777.0,62,667,141,2647.0,6.981221647853149,69.88737949975116
POST00215,2025-01-27 18:00:00,Facebook,Image,Brand Awareness,Brand,6,408772,478431,401519,8051.0,399,5110,9021,22581.0,5.623893265324929,98.22566124881352
POST00216,2025-01-27 21:00:00,Instagram,Carousel,Festival Campaign,Community,1,47005,37409,27163,2132.0,49,104,486,2771.0,10.201376872952178,57.78746941814701
POST00217,2025-01-28 00:00:00,Instagram,Image,Festival Campaign,Education,7,268583,246783,144583,9631.0,275,780,1250,11936.0,8.255465718652953,53.831776396868
POST00218,2025-01-28 03:00:00,Facebook,Carousel,Product Launch,Brand,23,331968,252494,160904,4471.0,198,2206,2143,9018.0,5.604584099835927,48.4697320223636
POST00219,2025-01-28 06:00:00,Facebook,Reel,Brand Awareness,Brand,5,359846,575255,385881,26788.0,1597,2494,7433,38312.0,9.928449444258721,107.23503943353545
POST00220,2025-01-28 09:00:00,Facebook,Reel,Community Campaign,Entertainment,2,244673,260521,201290,12575.0,694,1811,4658,19738.0,9.805752893834766,82.26898758751476
POST00221,2025-01-28 12:00:00,Facebook,Reel,Brand Awareness,Entertainment,17,466790,340817,216870,17199.0,619,2858,4822,25498.0,11.75727394291511,46.45986417875276
POST00222,2025-01-28 15:00:00,Youtube,Image,Educational Series,Brand,17,37798,19093,12064,609.0,26,101,54,790.0,6.54840848806366,31.917032647230016
POST00223,2025-01-28 18:00:00,Instagram,Reel,Festival Campaign,Entertainment,21,473928,903421,587377,20967.0,767,7886,2810,32430.0,5.52115591860083,123.93802434125014
POST00224,2025-01-28 21:00:00,Instagram,Image,Community Campaign,Event,22,180373,236588,179188,9612.0,305,1818,2893,14628.0,8.163493091055205,99.34302805852317
POST00225,2025-01-29 00:00:00,Instagram,Image,Seasonal Campaign,Education,5,75267,74605,53896,2742.0,109,556,750,4157.0,7.713002820246401,71.60641449772145
POST00226,2025-01-29 03:00:00,Instagram,Reel,Seasonal Campaign,Brand,10,417110,407533,344191,23210.0,680,5185,3250,32325.0,9.391587810256514,82.51804080458392
POST00227,2025-01-29 06:00:00,Linkedin,Image,Festival Campaign,Education,2,23846,14965,11886,472.0,11,159,290,932.0,7.841157664479219,49.84483770863038
POST00228,2025-01-29 09:00:00,Instagram,Video,Brand Awareness,Event,15,83571,131158,102747,9530.0,431,818,1995,12774.0,12.432479780431544,122.94575869619844
POST00229,2025-01-29 12:00:00,Linkedin,Reel,Community Campaign,Entertainment,4,296625,371404,224375,20700.0,1109,750,4065,26624.0,11.865849582172702,75.64264643910661
POST00230,2025-01-29 15:00:00,Facebook,Image,Product Launch,Promotional,23,144908,67871,38640,1916.0,46,227,270,2459.0,6.363871635610765,26.665194468214317
POST00231,2025-01-29 18:00:00,Facebook,Carousel,Seasonal Campaign,Event,21,62154,62042,45197,967.0,43,657,417,2084.0,4.6109255039051265,72.71776555008526
POST00232,2025-01-29 21:00:00,Youtube,Image,Brand Awareness,Promotional,1,202248,155399,89366,3693.0,117,248,1457,5515.0,6.171250811270506,44.186345476840316
POST00233,2025-01-30 00:00:00,Youtube,Carousel,Product Launch,Education,14,149447,192852,130639,8507.0,213,1427,2678,12825.0,9.8171296473488,87.41493639885712
POST00234,2025-01-30 03:00:00,Youtube,Image,Special Campaign,Brand,15,469844,534052,298609,7266.0,298,2015,7012,16591.0,5.556095094253689,63.5549246132759
POST00235,2025-01-30 06:00:00,Instagram,Image,Community Campaign,Entertainment,6,264372,402758,246440,9846.0,560,3100,4522,18028.0,7.315370881350431,93.21713343319263
POST00236,2025-01-30 09:00:00,Facebook,Reel,Festival Campaign,Event,15,28048,29875,17585,720.0,19,321,214,1274.0,7.244810918396361,62.696092413006276
POST00237,2025-01-30 12:00:00,Instagram,Carousel,Special Campaign,Entertainment,23,47386,61950,51439,2176.0,104,659,936,3875.0,7.533194657749956,108.5531591609336
POST00238,2025-01-30 15:00:00,Instagram,Carousel,Educational Series,Promotional,3,184408,178497,119797,2717.0,69,412,541,3739.0,3.1211132165246207,64.96301678885949
POST00239,2025-01-30 18:00:00,Facebook,Reel,Special Campaign,Promotional,15,124794,114844,66333,2380.0,119,200,1074,3773.0,5.687968281247644,53.15399778835521
POST00240,2025-01-30 21:00:00,Instagram,Image,Event Promotion,Community,16,437069,257746,165709,7052.0,338,563,3758,11711.0,7.0672081781918905,37.913693261247076
POST00241,2025-01-31 00:00:00,Linkedin,Text,Festival Campaign,Brand,1,316857,149442,117907,6534.0,315,546,2005,9400.0,7.972385015308675,37.211423449694976
POST00242,2025-01-31 03:00:00,Linkedin,Image,Product Launch,Promotional,15,470906,191167,155031,6897.0,413,716,490,8516.0,5.493094929401217,32.92185701604991
POST00243,2025-01-31 06:00:00,Linkedin,Image,Brand Awareness,Brand,3,167863,176930,104734,4447.0,75,641,1914,7077.0,6.757118032348616,62.39254630263965
POST00244,2025-01-31 09:00:00,Instagram,Text,Special Campaign,Community,6,482980,488696,401951,20274.0,596,1163,7629,29662.0,7.379506457254741,83.22311482877139
POST00245,2025-01-31 12:00:00,Instagram,Carousel,Seasonal Campaign,Event,17,97481,82680,56197,2128.0,88,695,837,3748.0,6.669395163442888,57.649182917696784
POST00246,2025-01-31 15:00:00,Linkedin,Image,Community Campaign,Community,5,454789,201958,159099,3680.0,145,1859,3333,9017.0,5.6675403365200285,34.98303608926337
POST00247,2025-01-31 18:00:00,Youtube,Video,Special Campaign,Brand,17,322043,369886,290370,11350.0,556,2907,2163,16976.0,5.846333987670903,90.16497796878056
POST00248,2025-01-31 21:00:00,Linkedin,Video,Festival Campaign,Promotional,6,110217,85455,70736,5727.0,70,1225,848,7870.0,11.125876498529745,64.17884718328388
POST00249,2025-02-01 00:00:00,Linkedin,Image,Seasonal Campaign,Education,1,297119,166702,132363,7221.0,326,424,2748,10719.0,8.098184537975115,44.548817140606964
POST00250,2025-02-01 03:00:00,Linkedin,Image,Seasonal Campaign,Brand,18,264985,184721,104109,2388.0,111,316,1695,4510.0,4.33199819420031,39.28863897956488
POST00251,2025-02-01 06:00:00,Instagram,Image,Educational Series,Entertainment,8,93247,142285,104126,5625.0,73,431,2590,8719.0,8.373509017920597,111.66686327710276
POST00252,2025-02-01 09:00:00,Instagram,Text,Community Campaign,Education,3,130295,125245,76169,4335.0,160,843,344,5682.0,7.459727710748468,58.45888176829502
POST00253,2025-02-01 12:00:00,Linkedin,Carousel,Special Campaign,Brand,13,401189,344153,306119,7295.0,162,2383,2563,12403.0,4.051692315733424,76.3029395122997
POST00254,2025-02-01 15:00:00,Instagram,Reel,Product Launch,Entertainment,4,294249,599742,383560,28414.0,1423,6987,2830,39654.0,10.338408593179684,130.3521847143066
POST00255,2025-02-01 18:00:00,Instagram,Video,Community Campaign,Community,6,69645,50548,35233,1807.0,22,195,862,2886.0,8.19118440098771,50.58941776150478
POST00256,2025-02-01 21:00:00,Youtube,Image,Special Campaign,Education,7,412435,284749,176215,7939.0,137,2061,3898,14035.0,7.964702210368016,42.72552038503037
POST00257,2025-02-02 00:00:00,Linkedin,Reel,Community Campaign,Brand,14,312290,323542,193188,12981.0,197,1514,1145,15837.0,8.197714143735636,61.86173108328797
POST00258,2025-02-02 03:00:00,Facebook,Image,Brand Awareness,Event,18,231846,226351,172100,10263.0,136,1788,1855,14042.0,8.159209761766414,74.23030804930859
POST00259,2025-02-02 06:00:00,Youtube,Image,Event Promotion,Community,10,417084,406731,293909,14130.0,565,3879,1221,19795.0,6.73507786423689,70.46757967220032
POST00260,2025-02-02 09:00:00,Instagram,Video,Special Campaign,Entertainment,19,466753,446099,303851,20267.0,1082,5151,5140,31640.0,10.412998476226836,65.0988852776522
POST00261,2025-02-02 12:00:00,Facebook,Reel,Seasonal Campaign,Event,22,326438,546156,316714,12121.0,585,5273,3257,21236.0,6.705103026705482,97.02118013221501
POST00262,2025-02-02 15:00:00,Linkedin,Video,Product Launch,Promotional,3,474480,377457,304828,10080.0,206,970,2641,13897.0,4.558964399595838,64.24464677120216
POST00263,2025-02-02 18:00:00,Instagram,Image,Special Campaign,Community,17,357740,497713,274762,15075.0,409,2448,3986,21918.0,7.977085623193892,76.80494213674736
POST00264,2025-02-02 21:00:00,Youtube,Reel,Special Campaign,Community,13,418649,832994,591576,15403.0,431,9890,12128,37852.0,6.398501629545485,141.30596275161292
POST00265,2025-02-03 00:00:00,Linkedin,Text,Brand Awareness,Brand,5,42612,21641,16693,497.0,16,90,198,801.0,4.798418498771941,39.17441096404769
POST00266,2025-02-03 03:00:00,Facebook,Image,Seasonal Campaign,Brand,15,431038,469703,329143,9800.0,304,3408,6472,19984.0,6.0715251425672125,76.36055289788835
POST00267,2025-02-03 06:00:00,Facebook,Reel,Event Promotion,Entertainment,17,54120,76666,45552,2564.0,111,224,583,3482.0,7.64401123990165,84.16851441241685
POST00268,2025-02-03 09:00:00,Facebook,Image,Brand Awareness,Community,0,192076,218480,179675,6254.0,168,695,1386,8503.0,4.73243356059552,93.54370145150878
POST00269,2025-02-03 12:00:00,Instagram,Video,Event Promotion,Brand,7,41294,44675,29636,2213.0,95,368,379,3055.0,10.308408692131191,71.7682956361699
POST00270,2025-02-03 15:00:00,Instagram,Reel,Event Promotion,Promotional,0,104300,232880,139067,6438.0,240,1388,2063,10129.0,7.283539588831283,133.33365292425694
POST00271,2025-02-03 18:00:00,Facebook,Reel,Event Promotion,Brand,0,221168,146282,108627,7575.0,94,683,1428,9780.0,9.003286475738076,49.115152282427836
POST00272,2025-02-03 21:00:00,Facebook,Reel,Brand Awareness,Community,18,364263,551346,306939,18892.0,1057,2265,2773,24987.0,8.14070548219679,84.263018752934
POST00273,2025-02-04 00:00:00,Linkedin,Reel,Community Campaign,Education,20,363240,353465,234496,20748.0,392,3062,1658,25860.0,11.027906659388647,64.55676687589472
POST00274,2025-02-04 03:00:00,Linkedin,Video,Special Campaign,Event,9,155496,101192,82241,4508.0,146,1127,1960,7741.0,9.412580099950146,52.88946339455677
POST00275,2025-02-04 06:00:00,Youtube,Image,Event Promotion,Community,17,60615,34769,30229,1954.0,112,127,288,2481.0,8.207350557411756,49.87049410211994
POST00276,2025-02-04 09:00:00,Youtube,Reel,Community Campaign,Promotional,11,46863,59612,45132,1173.0,26,845,835,2879.0,6.379065851280688,96.3062544011267
POST00277,2025-02-04 12:00:00,Facebook,Reel,Special Campaign,Community,16,263571,274247,171723,12566.0,139,470,1802,14977.0,8.721603978500259,65.15246366254253
POST00278,2025-02-04 15:00:00,Facebook,Reel,Seasonal Campaign,Promotional,0,49469,42249,26490,709.0,24,382,644,1759.0,6.640241600604002,53.54868705654046
POST00279,2025-02-04 18:00:00,Facebook,Text,Special Campaign,Community,7,123101,59454,45265,2133.0,45,196,1119,3493.0,7.7167789682978025,36.77061924760969
POST00280,2025-02-04 21:00:00,Facebook,Reel,Seasonal Campaign,Event,9,174256,183392,126974,5627.0,220,1356,2685,9888.0,7.787421046828484,72.86635754292536
POST00281,2025-02-05 00:00:00,Linkedin,Text,Product Launch,Event,9,371590,202913,124191,3986.0,202,876,1961,7025.0,5.6566095771835325,33.42151295782987
POST00282,2025-02-05 03:00:00,Instagram,Image,Educational Series,Promotional,17,132613,134967,111427,4294.0,152,932,1663,7041.0,6.318935267035817,84.02419069020382
